date,league_id,league_name,map_id,map_name,winner_id,winner_name,winner_race,loser_id,loser_name,loser_race
2011-09-07,1979,ESV_Korean_Weekly__8,445,Dual_Sight,1849,TaeJa,Terran,2106,GuMiho,Terran
2011-09-07,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,1849,TaeJa,Terran,2106,GuMiho,Terran
2011-09-07,1979,ESV_Korean_Weekly__8,489,iCCup_Katrina_AE,951,Byun,Terran,1581,HappyZerG,Zerg
2011-09-07,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,951,Byun,Terran,1581,HappyZerG,Zerg
2011-09-07,1979,ESV_Korean_Weekly__8,445,Dual_Sight,1849,TaeJa,Terran,1581,HappyZerG,Zerg
2011-09-07,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,1849,TaeJa,Terran,1581,HappyZerG,Zerg
2011-09-07,1979,ESV_Korean_Weekly__8,479,Daybreak,1849,TaeJa,Terran,1581,HappyZerG,Zerg
2011-09-07,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,2106,GuMiho,Terran,951,Byun,Terran
2011-09-07,1979,ESV_Korean_Weekly__8,445,Dual_Sight,951,Byun,Terran,2106,GuMiho,Terran
2011-09-07,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,2106,GuMiho,Terran,951,Byun,Terran
2011-09-07,1979,ESV_Korean_Weekly__8,479,Daybreak,2106,GuMiho,Terran,951,Byun,Terran
2011-09-07,1966,2011_GSL_Up-Down_S5,444,Xel'Naga_Fortress,1979,Jjakji,Terran,1860,CheckPrime,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,441,Metalopolis_1.1,688,LosirA,Zerg,1860,CheckPrime,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,445,Dual_Sight,1979,Jjakji,Terran,1860,CheckPrime,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,479,Daybreak,688,LosirA,Zerg,1979,Jjakji,Terran
2011-09-07,1966,2011_GSL_Up-Down_S5,481,Antiga_Shipyard_1.1,1860,CheckPrime,Zerg,688,LosirA,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,441,Metalopolis_1.1,1979,Jjakji,Terran,640,MC,Protoss
2011-09-07,1966,2011_GSL_Up-Down_S5,479,Daybreak,688,LosirA,Zerg,1860,CheckPrime,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,421,Crossfire_SE,1979,Jjakji,Terran,1959,Kyrix,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,443,Terminus_SE,1860,CheckPrime,Zerg,640,MC,Protoss
2011-09-07,1966,2011_GSL_Up-Down_S5,448,Tal'Darim_Altar_LE,688,LosirA,Zerg,1959,Kyrix,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,483,Bel'Shir_Beach_1.1,1860,CheckPrime,Zerg,1979,Jjakji,Terran
2011-09-07,1966,2011_GSL_Up-Down_S5,481,Antiga_Shipyard_1.1,640,MC,Protoss,1959,Kyrix,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,443,Terminus_SE,1979,Jjakji,Terran,688,LosirA,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,445,Dual_Sight,1860,CheckPrime,Zerg,1959,Kyrix,Zerg
2011-09-07,1966,2011_GSL_Up-Down_S5,444,Xel'Naga_Fortress,688,LosirA,Zerg,640,MC,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,425,iCCup_Testbug,1849,TaeJa,Terran,1967,cOre,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,489,iCCup_Katrina_AE,1849,TaeJa,Terran,1967,cOre,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,425,iCCup_Testbug,2106,GuMiho,Terran,1880,Yong,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,489,iCCup_Katrina_AE,2106,GuMiho,Terran,1880,Yong,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,1849,TaeJa,Terran,946,Puzzle,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,1849,TaeJa,Terran,946,Puzzle,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,1967,cOre,Protoss,1244,SLoG,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,1967,cOre,Protoss,1244,SLoG,Protoss
2011-09-06,1979,ESV_Korean_Weekly__8,477,iCCup_Ithaca,1581,HappyZerG,Zerg,2746,Cutter,Terran
2011-09-06,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,2746,Cutter,Terran,1581,HappyZerG,Zerg
2011-09-06,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,1581,HappyZerG,Zerg,2746,Cutter,Terran
2011-09-06,1979,ESV_Korean_Weekly__8,448,Tal'Darim_Altar_LE,951,Byun,Terran,2747,Life,Zerg
2011-09-06,1979,ESV_Korean_Weekly__8,490,ESV_Sanshorn_Mists_AE,951,Byun,Terran,2747,Life,Zerg
2011-09-06,1966,2011_GSL_Up-Down_S5,441,Metalopolis_1.1,1971,Leenock,Zerg,2306,Alicia,Protoss
2011-09-06,1966,2011_GSL_Up-Down_S5,479,Daybreak,26,SuperNoVa,Terran,951,Byun,Terran
2011-09-06,1966,2011_GSL_Up-Down_S5,481,Antiga_Shipyard_1.1,1971,Leenock,Zerg,2039,YoDa,Terran
2011-09-06,1966,2011_GSL_Up-Down_S5,443,Terminus_SE,2306,Alicia,Protoss,951,Byun,Terran
2011-09-06,1966,2011_GSL_Up-Down_S5,421,Crossfire_SE,26,SuperNoVa,Terran,2039,YoDa,Terran
2011-09-06,1966,2011_GSL_Up-Down_S5,479,Daybreak,1971,Leenock,Zerg,951,Byun,Terran
2011-09-06,1966,2011_GSL_Up-Down_S5,445,Dual_Sight,26,SuperNoVa,Terran,2306,Alicia,Protoss
2011-09-05,1815,2011_GSL_Code_S_Aug.,421,Crossfire_SE,590,MVP,Terran,117,July,Zerg
2011-09-05,1815,2011_GSL_Code_S_Aug.,479,Daybreak,117,July,Zerg,590,MVP,Terran
2011-09-05,1815,2011_GSL_Code_S_Aug.,441,Metalopolis_1.1,590,MVP,Terran,117,July,Zerg
2011-09-05,1815,2011_GSL_Code_S_Aug.,481,Antiga_Shipyard_1.1,590,MVP,Terran,117,July,Zerg
2011-09-05,1815,2011_GSL_Code_S_Aug.,448,Tal'Darim_Altar_LE,1870,TOP,Terran,1856,Polt,Terran
2011-09-05,1815,2011_GSL_Code_S_Aug.,479,Daybreak,1856,Polt,Terran,1870,TOP,Terran
2011-09-05,1815,2011_GSL_Code_S_Aug.,443,Terminus_SE,1870,TOP,Terran,1856,Polt,Terran
2011-09-05,1815,2011_GSL_Code_S_Aug.,421,Crossfire_SE,1870,TOP,Terran,1856,Polt,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2326,Weekend,Protoss,950,yCh[z-zOne],Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2326,Weekend,Protoss,950,yCh[z-zOne],Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2326,Weekend,Protoss,2062,YoungHwa,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2326,Weekend,Protoss,2062,YoungHwa,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,950,yCh[z-zOne],Zerg,662,Symbol,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,950,yCh[z-zOne],Zerg,662,Symbol,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2106,GuMiho,Terran,70,TheStC,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2106,GuMiho,Terran,70,TheStC,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,70,TheStC,Terran,2620,Kuma,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,70,TheStC,Terran,2620,Kuma,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2106,GuMiho,Terran,3888,Tree,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2106,GuMiho,Terran,3888,Tree,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,170,Max,Zerg,2321,Seed,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,170,Max,Zerg,2321,Seed,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,479,Daybreak,170,Max,Zerg,2086,Sleep,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2086,Sleep,Zerg,170,Max,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,170,Max,Zerg,2086,Sleep,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2321,Seed,Protoss,1989,Hannibal,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,1989,Hannibal,Terran,2321,Seed,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2321,Seed,Protoss,1989,Hannibal,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,479,Daybreak,3372,ShinyStar,Protoss,2312,NalZa,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2312,NalZa,Protoss,3372,ShinyStar,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,3372,ShinyStar,Protoss,2312,NalZa,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2312,NalZa,Protoss,2088,AnnYeong,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2312,NalZa,Protoss,2088,AnnYeong,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,3372,ShinyStar,Protoss,1983,Banbanssu,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,3372,ShinyStar,Protoss,1983,Banbanssu,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,479,Daybreak,412,Cezanne,Zerg,2319,Vampire,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2319,Vampire,Protoss,412,Cezanne,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,412,Cezanne,Zerg,2319,Vampire,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,563,Curious,Zerg,2685,Fake,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,563,Curious,Zerg,2685,Fake,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,479,Daybreak,2092,Monster,Zerg,2327,Illusion,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2327,Illusion,Terran,2092,Monster,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2092,Monster,Zerg,2327,Illusion,Terran
2011-09-04,2313,2011_GSL_Oct_Qualifier,479,Daybreak,2092,Monster,Zerg,969,Squirtle,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,969,Squirtle,Protoss,2092,Monster,Zerg
2011-09-04,2313,2011_GSL_Oct_Qualifier,222,Unknown,2092,Monster,Zerg,969,Squirtle,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2327,Illusion,Terran,203,Lotze,Protoss
2011-09-04,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2327,Illusion,Terran,203,Lotze,Protoss
2011-09-04,1956,FXO_KotH_Korea__6,396,Xel'Naga_Caverns,959,MarineKing,Terran,961,Lucky,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,432,Crevasse,959,MarineKing,Terran,412,Cezanne,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,479,Daybreak,959,MarineKing,Terran,2058,asd,Terran
2011-09-04,1956,FXO_KotH_Korea__6,447,Shakuras_Plateau_2.0,959,MarineKing,Terran,1971,Leenock,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,481,Antiga_Shipyard_1.1,1971,Leenock,Zerg,3937,wulongStorM,Protoss
2011-09-04,1956,FXO_KotH_Korea__6,443,Terminus_SE,1971,Leenock,Zerg,2105,Vines,Protoss
2011-09-04,1956,FXO_KotH_Korea__6,432,Crevasse,2105,Vines,Protoss,1847,JookTo,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,448,Tal'Darim_Altar_LE,2105,Vines,Protoss,2619,Milz,Terran
2011-09-04,1956,FXO_KotH_Korea__6,479,Daybreak,2619,Milz,Terran,2918,XiGua,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,447,Shakuras_Plateau_2.0,2619,Milz,Terran,2061,Golden,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,445,Dual_Sight,2061,Golden,Zerg,2335,HwangSin,Protoss
2011-09-04,1956,FXO_KotH_Korea__6,448,Tal'Darim_Altar_LE,2061,Golden,Zerg,1856,Polt,Terran
2011-09-04,1956,FXO_KotH_Korea__6,396,Xel'Naga_Caverns,2061,Golden,Zerg,2308,BBoongBBoong,Zerg
2011-09-04,1956,FXO_KotH_Korea__6,443,Terminus_SE,2061,Golden,Zerg,2327,Illusion,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,1847,JookTo,Zerg,2846,Ready,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,1847,JookTo,Zerg,2846,Ready,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,1847,JookTo,Zerg,2307,TAiLS,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,1847,JookTo,Zerg,2307,TAiLS,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,2846,Ready,Protoss,1978,Sound,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1978,Sound,Terran,2846,Ready,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,2846,Ready,Protoss,1978,Sound,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,687,RevivaL,Zerg,4301,Replica,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,4301,Replica,Protoss,687,RevivaL,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,687,RevivaL,Zerg,4301,Replica,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,4301,Replica,Protoss,4302,MaeLStroM,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,4302,MaeLStroM,Protoss,4301,Replica,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,4301,Replica,Protoss,4302,MaeLStroM,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,687,RevivaL,Zerg,1853,San,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1853,San,Protoss,687,RevivaL,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,687,RevivaL,Zerg,1853,San,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,629,Oz,Protoss,225,BoxeR,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,629,Oz,Protoss,225,BoxeR,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,225,BoxeR,Terran,3877,Oscar,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,3877,Oscar,Protoss,225,BoxeR,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,225,BoxeR,Terran,3877,Oscar,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,629,Oz,Protoss,2838,Creator,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,629,Oz,Protoss,2838,Creator,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,222,HerO,Protoss,1852,GuineaPig,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,222,HerO,Protoss,1852,GuineaPig,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,222,HerO,Protoss,3839,ReXMujuk,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,222,HerO,Protoss,3839,ReXMujuk,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,1852,GuineaPig,Protoss,3499,Ultimate,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,1852,GuineaPig,Protoss,3499,Ultimate,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,1973,Sage,Protoss,100,AcE,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,100,AcE,Protoss,1973,Sage,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1973,Sage,Protoss,100,AcE,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,100,AcE,Protoss,1970,Terious,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1970,Terious,Zerg,100,AcE,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,100,AcE,Protoss,1970,Terious,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,1973,Sage,Protoss,1982,finale,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1982,finale,Protoss,1973,Sage,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,1973,Sage,Protoss,1982,finale,Protoss
2011-09-03,2313,2011_GSL_Oct_Qualifier,479,Daybreak,2241,Dream,Terran,2096,Hack,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,2096,Hack,Terran,2241,Dream,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,222,Unknown,2241,Dream,Terran,2096,Hack,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2241,Dream,Terran,2457,Drughead,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2241,Dream,Terran,2457,Drughead,Zerg
2011-09-03,2313,2011_GSL_Oct_Qualifier,481,Antiga_Shipyard_1.1,2096,Hack,Terran,3817,Hoon,Terran
2011-09-03,2313,2011_GSL_Oct_Qualifier,445,Dual_Sight,2096,Hack,Terran,3817,Hoon,Terran
2011-09-02,1555,GSTL_Season_1,441,Metalopolis_1.1,563,Curious,Zerg,2058,asd,Terran
2011-09-02,1555,GSTL_Season_1,441,Metalopolis_1.1,563,Curious,Zerg,608,Choya,Protoss
2011-09-02,1555,GSTL_Season_1,448,Tal'Darim_Altar_LE,563,Curious,Zerg,1981,Inori,Protoss
2011-09-02,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,563,Curious,Zerg,961,Lucky,Zerg
2011-09-02,1555,GSTL_Season_1,445,Dual_Sight,961,Lucky,Zerg,561,Bomber,Terran
2011-09-01,1555,GSTL_Season_1,441,Metalopolis_1.1,114,Clide,Terran,1852,GuineaPig,Terran
2011-09-01,1555,GSTL_Season_1,445,Dual_Sight,114,Clide,Terran,2319,Vampire,Protoss
2011-09-01,1555,GSTL_Season_1,448,Tal'Darim_Altar_LE,114,Clide,Terran,2627,DongRaeGu,Zerg
2011-09-01,1555,GSTL_Season_1,479,Daybreak,114,Clide,Terran,2092,Monster,Zerg
2011-09-01,1555,GSTL_Season_1,421,Crossfire_SE,1169,Fenix,Terran,640,MC,Protoss
2011-09-01,1555,GSTL_Season_1,444,Xel'Naga_Fortress,1169,Fenix,Terran,70,TheStC,Terran
2011-09-01,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,1169,Fenix,Terran,2328,Luvsic,Zerg
2011-09-01,1555,GSTL_Season_1,483,Bel'Shir_Beach_1.1,2328,Luvsic,Zerg,2681,SocceR,Protoss
2011-09-01,1555,GSTL_Season_1,448,Tal'Darim_Altar_LE,2681,SocceR,Protoss,412,Cezanne,Zerg
2011-09-01,1555,GSTL_Season_1,443,Terminus_SE,412,Cezanne,Zerg,2084,Moon,Zerg
2011-08-31,1815,2011_GSL_Code_S_Aug.,441,Metalopolis_1.1,117,July,Zerg,957,Ryung,Terran
2011-08-31,1815,2011_GSL_Code_S_Aug.,483,Bel'Shir_Beach_1.1,957,Ryung,Terran,117,July,Zerg
2011-08-31,1815,2011_GSL_Code_S_Aug.,481,Antiga_Shipyard_1.1,957,Ryung,Terran,117,July,Zerg
2011-08-31,1815,2011_GSL_Code_S_Aug.,443,Terminus_SE,117,July,Zerg,957,Ryung,Terran
2011-08-31,1815,2011_GSL_Code_S_Aug.,479,Daybreak,117,July,Zerg,957,Ryung,Terran
2011-08-31,1815,2011_GSL_Code_S_Aug.,481,Antiga_Shipyard_1.1,590,MVP,Terran,1598,HuK,Protoss
2011-08-31,1815,2011_GSL_Code_S_Aug.,441,Metalopolis_1.1,590,MVP,Terran,1598,HuK,Protoss
2011-08-31,1815,2011_GSL_Code_S_Aug.,445,Dual_Sight,590,MVP,Terran,1598,HuK,Protoss
2011-08-30,1815,2011_GSL_Code_S_Aug.,481,Antiga_Shipyard_1.1,1870,TOP,Terran,1894,Genius,Protoss
2011-08-30,1815,2011_GSL_Code_S_Aug.,443,Terminus_SE,1870,TOP,Terran,1894,Genius,Protoss
2011-08-30,1815,2011_GSL_Code_S_Aug.,445,Dual_Sight,1870,TOP,Terran,1894,Genius,Protoss
2011-08-30,1815,2011_GSL_Code_S_Aug.,444,Xel'Naga_Fortress,1894,Genius,Protoss,1870,TOP,Terran
2011-08-30,1815,2011_GSL_Code_S_Aug.,443,Terminus_SE,1856,Polt,Terran,2242,Keen,Terran
2011-08-30,1815,2011_GSL_Code_S_Aug.,444,Xel'Naga_Fortress,2242,Keen,Terran,1856,Polt,Terran
2011-08-30,1815,2011_GSL_Code_S_Aug.,483,Bel'Shir_Beach_1.1,1856,Polt,Terran,2242,Keen,Terran
2011-08-30,1815,2011_GSL_Code_S_Aug.,445,Dual_Sight,1856,Polt,Terran,2242,Keen,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,441,Metalopolis_1.1,160,GanZi,Terran,959,MarineKing,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,443,Terminus_SE,959,MarineKing,Terran,160,GanZi,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,483,Bel'Shir_Beach_1.1,959,MarineKing,Terran,160,GanZi,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,421,Crossfire_SE,160,GanZi,Terran,959,MarineKing,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,479,Daybreak,959,MarineKing,Terran,160,GanZi,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,445,Dual_Sight,160,GanZi,Terran,959,MarineKing,Terran
2011-08-29,1806,2011_GSL_Code_A_Aug.,481,Antiga_Shipyard_1.1,160,GanZi,Terran,959,MarineKing,Terran
2011-08-28,1939,FXO_KotH_Korea__5,396,Xel'Naga_Caverns,1852,GuineaPig,Protoss,26,SuperNoVa,Terran
2011-08-28,1939,FXO_KotH_Korea__5,432,Crevasse,26,SuperNoVa,Terran,70,TheStC,Terran
2011-08-28,1939,FXO_KotH_Korea__5,479,Daybreak,26,SuperNoVa,Terran,2105,Vines,Protoss
2011-08-28,1939,FXO_KotH_Korea__5,447,Shakuras_Plateau_2.0,26,SuperNoVa,Terran,2619,Milz,Terran
2011-08-28,1939,FXO_KotH_Korea__5,481,Antiga_Shipyard_1.1,26,SuperNoVa,Terran,1169,Fenix,Terran
2011-08-28,1939,FXO_KotH_Korea__5,432,Crevasse,26,SuperNoVa,Terran,2092,Monster,Zerg
2011-08-28,1939,FXO_KotH_Korea__5,443,Terminus_SE,26,SuperNoVa,Terran,2308,BBoongBBoong,Zerg
2011-08-28,1939,FXO_KotH_Korea__5,448,Tal'Darim_Altar_LE,2308,BBoongBBoong,Zerg,1244,SLoG,Protoss
2011-08-28,1939,FXO_KotH_Korea__5,479,Daybreak,2308,BBoongBBoong,Zerg,1989,Hannibal,Terran
2011-08-28,1939,FXO_KotH_Korea__5,447,Shakuras_Plateau_2.0,2308,BBoongBBoong,Zerg,2319,Vampire,Protoss
2011-08-28,1939,FXO_KotH_Korea__5,445,Dual_Sight,2319,Vampire,Protoss,2169,SaSe,Protoss
2011-08-28,1939,FXO_KotH_Korea__5,448,Tal'Darim_Altar_LE,2319,Vampire,Protoss,2328,Luvsic,Zerg
2011-08-28,1939,FXO_KotH_Korea__5,396,Xel'Naga_Caverns,2319,Vampire,Protoss,2088,AnnYeong,Zerg
2011-08-28,1939,FXO_KotH_Korea__5,443,Terminus_SE,2088,AnnYeong,Zerg,959,MarineKing,Terran
2011-08-27,1938,2011_RQTV_Korean_Showmatch__1,396,Xel'Naga_Caverns,2324,soulman,Protoss,3830,OasisProS,Terran
2011-08-27,1938,2011_RQTV_Korean_Showmatch__1,481,Antiga_Shipyard_1.1,2324,soulman,Protoss,3830,OasisProS,Terran
2011-08-27,1938,2011_RQTV_Korean_Showmatch__1,445,Dual_Sight,2324,soulman,Protoss,3830,OasisProS,Terran
2011-08-27,1938,2011_RQTV_Korean_Showmatch__1,479,Daybreak,2324,soulman,Protoss,3830,OasisProS,Terran
2011-08-26,1555,GSTL_Season_1,448,Tal'Darim_Altar_LE,2091,Seal,Zerg,569,Line,Zerg
2011-08-26,1555,GSTL_Season_1,444,Xel'Naga_Fortress,2091,Seal,Zerg,2101,Jjun,Terran
2011-08-26,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,2091,Seal,Zerg,2096,Hack,Terran
2011-08-26,1555,GSTL_Season_1,479,Daybreak,2091,Seal,Zerg,951,Byun,Terran
2011-08-26,1555,GSTL_Season_1,443,Terminus_SE,951,Byun,Terran,1958,Tassadar,Protoss
2011-08-25,1555,GSTL_Season_1,443,Terminus_SE,640,MC,Protoss,957,Ryung,Terran
2011-08-25,1555,GSTL_Season_1,421,Crossfire_SE,640,MC,Protoss,1849,TaeJa,Terran
2011-08-25,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,1849,TaeJa,Terran,26,SuperNoVa,Terran
2011-08-25,1555,GSTL_Season_1,483,Bel'Shir_Beach_1.1,26,SuperNoVa,Terran,665,MMA,Terran
2011-08-25,1555,GSTL_Season_1,448,Tal'Darim_Altar_LE,26,SuperNoVa,Terran,160,GanZi,Terran
2011-08-25,1555,GSTL_Season_1,445,Dual_Sight,160,GanZi,Terran,412,Cezanne,Zerg
2011-08-25,1555,GSTL_Season_1,421,Crossfire_SE,2308,BBoongBBoong,Zerg,2084,Moon,Zerg
2011-08-25,1555,GSTL_Season_1,444,Xel'Naga_Fortress,2308,BBoongBBoong,Zerg,1968,Lyn,Terran
2011-08-25,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,2308,BBoongBBoong,Zerg,1169,Fenix,Terran
2011-08-25,1555,GSTL_Season_1,481,Antiga_Shipyard_1.1,2308,BBoongBBoong,Zerg,1795,ThorZaIN,Terran
